Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
134111,Women 25-34,Increase Sales,15 Days,Instagram,0.11,$500.00 ,7.34,Las Vegas,French,622,3363,2,Technology,4/9/2022,Code Crafters
458382,Women 45-60,Brand Awareness,15 Days,Instagram,0.02,$500.00 ,1.7,Miami,Spanish,622,3364,7,Food,10/18/2022,Bistro Bliss
729721,Men 25-34,Increase Sales,15 Days,Instagram,0.13,$500.00 ,1.45,Miami,English,623,3364,5,Food,8/7/2022,Palate Paradise
615721,Women 35-44,Product Launch,15 Days,Twitter,0.03,$500.00 ,5.43,Miami,French,623,3365,5,Fashion,4/24/2022,Attire Artistry
636292,All Ages,Market Expansion,15 Days,Instagram,0.13,$500.00 ,4.58,Los Angeles,English,623,3365,1,Technology,11/21/2022,Innovate Infinity
961897,All Ages,Market Expansion,15 Days,Pinterest,0.11,$500.00 ,1.118957871,Austin,English,365,2172,1,Technology,3/6/2022,NexGen Nerds
481743,All Ages,Product Launch,15 Days,Pinterest,0.12,$500.00 ,1.283405353,Las Vegas,French,365,2173,1,Health,10/19/2022,Fitness Front
633272,Men 35-44,Brand Awareness,15 Days,Pinterest,0.04,$500.00 ,0.865136756,Los Angeles,French,365,2173,1,Home,1/24/2022,Space Spruce
430918,Men 25-34,Product Launch,15 Days,Pinterest,0.06,$500.00 ,0.827599831,New York,English,365,2173,1,Fashion,3/15/2022,Mode Maven
546605,Women 45-60,Increase Sales,15 Days,Twitter,0.05,$500.00 ,0.54,Los Angeles,Spanish,624,3367,7,Health,1/19/2022,Well Wish
466955,Women 45-60,Increase Sales,15 Days,Twitter,0.02,$500.00 ,7.33,Miami,French,624,3367,7,Food,2/14/2022,Gourmet Grove
148362,Men 45-60,Increase Sales,15 Days,Twitter,0.09,$500.00 ,4.68,Miami,English,624,3368,2,Home,11/25/2022,Space Spruce
885611,All Ages,Brand Awareness,15 Days,Instagram,0.05,$500.00 ,2.46,Los Angeles,English,624,3368,9,Technology,1/21/2022,Innovate Infinity
566597,Women 25-34,Market Expansion,15 Days,Pinterest,0.02,$500.00 ,0.874074119,Austin,French,366,2174,1,Home,3/14/2022,Homely Haven
458803,Men 18-24,Market Expansion,15 Days,Pinterest,0.14,$500.00 ,0.075073851,Las Vegas,French,366,2175,1,Home,11/4/2022,Decor Dreams
199441,Men 45-60,Product Launch,15 Days,Facebook,0.06,$500.00 ,4.31,Miami,Spanish,624,3369,8,Home,12/21/2022,Cozy Corners
742374,Women 25-34,Product Launch,15 Days,Facebook,0.02,$500.00 ,1.74,Miami,English,624,3370,5,Home,9/7/2022,Space Spruce
423736,All Ages,Market Expansion,15 Days,Twitter,0.05,$500.00 ,1.34,Los Angeles,French,625,3370,7,Home,4/29/2022,Dwell Delight
101679,Women 18-24,Product Launch,15 Days,Facebook,0.14,$500.00 ,4.66,New York,English,625,3370,9,Health,12/10/2022,Vital Vigor
398814,Women 45-60,Increase Sales,15 Days,Instagram,0.1,$500.00 ,2.44,Miami,French,625,3371,4,Home,1/27/2022,Cozy Corners
728446,Women 25-34,Product Launch,15 Days,Pinterest,0.01,$500.00 ,0.384306617,New York,French,367,2176,1,Home,7/28/2022,Hearth Harmony
886701,Women 25-34,Increase Sales,15 Days,Pinterest,0.04,$500.00 ,1.249443373,Las Vegas,French,367,2177,1,Health,7/8/2022,Well Wish
890985,Women 18-24,Market Expansion,15 Days,Instagram,0.05,$500.00 ,3.78,New York,English,625,3372,9,Technology,2/19/2022,Giga Geeks
364125,All Ages,Market Expansion,15 Days,Facebook,0.04,$500.00 ,0.64,Los Angeles,Spanish,625,3372,4,Home,9/19/2022,Furnish Fine
632991,Men 18-24,Market Expansion,15 Days,Pinterest,0.12,$500.00 ,1.317367333,Miami,Spanish,367,2177,1,Home,12/4/2022,Dwell Delight
912236,Men 18-24,Brand Awareness,15 Days,Twitter,0.04,$500.00 ,5.5,Los Angeles,Spanish,626,3373,3,Technology,4/12/2022,Gadget Giants
954451,Women 25-34,Product Launch,15 Days,Twitter,0.12,$500.00 ,0.11,New York,Spanish,626,3374,5,Technology,2/12/2022,Giga Geeks
911587,Women 18-24,Market Expansion,15 Days,Twitter,0.04,$500.00 ,1.13,Austin,Spanish,626,3374,4,Fashion,5/9/2022,Style Sphere
466056,Women 25-34,Increase Sales,15 Days,Instagram,0.03,$500.00 ,0.18,Los Angeles,Spanish,626,3374,10,Health,4/3/2022,Wellness Waves
623351,Women 45-60,Increase Sales,15 Days,Twitter,0.08,$500.00 ,6.51,Austin,French,626,3375,4,Fashion,3/28/2022,Trend Tailors
282943,Women 18-24,Product Launch,15 Days,Pinterest,0.12,$500.00 ,1.063546219,Las Vegas,Spanish,367,2179,1,Food,4/22/2022,Bistro Bliss
850532,Women 35-44,Product Launch,15 Days,Facebook,0.08,$500.00 ,2.3,New York,Spanish,626,3375,5,Food,4/20/2022,Epicurean Edge
509827,Men 45-60,Increase Sales,15 Days,Pinterest,0.14,$500.00 ,0.643490149,New York,French,368,2179,1,Fashion,6/16/2022,Fiber Fashion
137475,Women 18-24,Product Launch,15 Days,Pinterest,0.07,$500.00 ,1.081420945,Los Angeles,English,368,2179,1,Fashion,7/20/2022,Runway Rebels
210944,Men 45-60,Market Expansion,15 Days,Instagram,0.07,$500.00 ,6.94,Miami,Spanish,627,3377,4,Home,1/5/2022,Dwell Delight
491114,Women 35-44,Product Launch,15 Days,Twitter,0.09,$500.00 ,5.37,New York,Spanish,627,3377,6,Health,2/4/2022,Elixir Essence
974931,Men 25-34,Increase Sales,15 Days,Twitter,0.04,$500.00 ,0.88,New York,English,627,3377,2,Food,9/8/2022,Dine Divine
356760,Men 35-44,Market Expansion,15 Days,Twitter,0.04,$500.00 ,1.26,Los Angeles,Spanish,627,3378,1,Technology,10/29/2022,Code Crafters
566545,Men 35-44,Increase Sales,15 Days,Pinterest,0.14,$500.00 ,1.129682706,New York,Spanish,368,2180,1,Technology,7/20/2022,Giga Geeks
394665,Women 45-60,Product Launch,15 Days,Twitter,0.1,$500.00 ,2.11,Austin,Spanish,627,3379,10,Home,1/31/2022,Hearth Harmony
213875,Women 35-44,Product Launch,15 Days,Facebook,0.08,$500.00 ,7.27,Miami,English,628,3379,2,Food,8/27/2022,Dine Divine
267068,Women 45-60,Market Expansion,15 Days,Facebook,0.11,$500.00 ,5.13,Las Vegas,French,628,3379,3,Food,7/7/2022,Dine Divine
824750,Men 18-24,Market Expansion,15 Days,Instagram,0.07,$500.00 ,7.14,New York,French,628,3380,7,Health,4/13/2022,Fitness Front
439463,Men 25-34,Market Expansion,15 Days,Instagram,0.15,$500.00 ,5.22,Los Angeles,French,628,3380,6,Health,11/9/2022,Wellness Waves
670900,Women 45-60,Product Launch,15 Days,Instagram,0.1,$500.00 ,7.1,New York,English,628,3381,5,Home,4/17/2022,Furnish Fine
583823,Men 25-34,Increase Sales,15 Days,Twitter,0.13,$500.00 ,7.78,Miami,French,628,3381,9,Fashion,5/5/2022,Vogue Visions
902096,Men 35-44,Increase Sales,15 Days,Pinterest,0.01,$500.00 ,0.016087254,Las Vegas,Spanish,368,2182,1,Home,10/11/2022,Nest Neat
320979,Women 35-44,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,2.7,New York,Spanish,629,3382,1,Food,7/20/2022,Culinary Quest
405617,Men 18-24,Product Launch,15 Days,Facebook,0.08,$500.00 ,0.51,Las Vegas,English,629,3382,1,Health,11/8/2022,Vigor Valley
110506,Women 45-60,Product Launch,15 Days,Instagram,0.14,$500.00 ,5.95,New York,Spanish,629,3382,10,Home,5/29/2022,Dwell Delight
729816,Men 35-44,Brand Awareness,15 Days,Pinterest,0.13,$500.00 ,0.511217174,Miami,Spanish,369,2184,1,Health,6/7/2022,Wellness Waves
588214,Men 25-34,Market Expansion,15 Days,Twitter,0.07,$500.00 ,7.89,New York,French,629,3383,2,Technology,6/21/2022,Pixel Pioneers
841889,Women 25-34,Market Expansion,15 Days,Instagram,0.09,$500.00 ,2.57,Austin,French,629,3384,2,Technology,12/26/2022,Gadget Giants
871006,Women 18-24,Increase Sales,15 Days,Twitter,0.1,$500.00 ,7.39,Austin,Spanish,629,3384,7,Home,12/3/2022,Furnish Fine
143210,Women 25-34,Product Launch,15 Days,Twitter,0.13,$500.00 ,0.82,Austin,Spanish,629,3384,10,Health,6/30/2022,Balance Beam
745429,Women 25-34,Product Launch,15 Days,Pinterest,0.02,$500.00 ,0.777550597,Austin,Spanish,370,2185,1,Home,12/22/2022,Nest Neat
618816,Women 25-34,Brand Awareness,15 Days,Pinterest,0.02,$500.00 ,0.602378279,Las Vegas,Spanish,370,2185,1,Health,7/30/2022,Heal Hub
936215,Men 35-44,Product Launch,15 Days,Pinterest,0.13,$500.00 ,1.358479204,Las Vegas,Spanish,370,2186,1,Food,9/6/2022,Feast Flavors
151686,Men 35-44,Brand Awareness,15 Days,Twitter,0.08,$500.00 ,0,Miami,French,630,3386,8,Technology,12/4/2022,Tech Titans
249094,Men 35-44,Product Launch,15 Days,Twitter,0.03,$500.00 ,2.75,Austin,French,630,3386,10,Home,8/19/2022,Cozy Corners
992549,Men 25-34,Product Launch,15 Days,Facebook,0.09,$500.00 ,6.25,Austin,Spanish,630,3387,5,Fashion,11/9/2022,Fiber Fashion
816406,Men 45-60,Market Expansion,15 Days,Instagram,0.03,$500.00 ,7.64,Los Angeles,French,630,3387,9,Technology,12/6/2022,Quantum Quirks
521926,Women 18-24,Market Expansion,15 Days,Twitter,0.07,$500.00 ,0.26,New York,French,631,3388,6,Health,10/29/2022,Fitness Front
176231,Men 35-44,Market Expansion,15 Days,Pinterest,0.03,$500.00 ,0.806150159,Miami,English,370,2187,1,Fashion,12/2/2022,Style Sphere
874370,Men 35-44,Market Expansion,15 Days,Instagram,0.06,$500.00 ,5.06,Los Angeles,French,631,3388,2,Health,11/5/2022,Balance Beam
109404,Women 35-44,Product Launch,15 Days,Twitter,0.14,$500.00 ,5.6,New York,English,631,3389,7,Food,5/8/2022,Bistro Bliss
355768,Men 25-34,Brand Awareness,15 Days,Facebook,0.08,$500.00 ,1.37,Miami,French,631,3389,9,Health,5/15/2022,Pulse Point
832353,Men 45-60,Product Launch,15 Days,Instagram,0.13,$500.00 ,1.2,Austin,Spanish,631,3390,1,Home,1/20/2022,Hearth Harmony
439233,Women 25-34,Product Launch,15 Days,Facebook,0.03,$500.00 ,4.26,Austin,Spanish,631,3390,2,Food,4/25/2022,Dine Divine
599892,Men 35-44,Product Launch,15 Days,Twitter,0.04,$500.00 ,4.61,Las Vegas,English,631,3390,1,Health,1/17/2022,Heal Hub
358767,All Ages,Brand Awareness,15 Days,Instagram,0.11,$500.00 ,0.66,Austin,French,632,3391,5,Food,3/14/2022,Palate Paradise
459693,Men 45-60,Product Launch,15 Days,Twitter,0.07,$500.00 ,1.87,Miami,French,632,3391,2,Fashion,12/6/2022,Silk & Style
748967,Men 35-44,Brand Awareness,15 Days,Pinterest,0.14,$500.00 ,1.092145781,Austin,Spanish,371,2189,1,Health,1/8/2022,Vital Vigor
426044,Men 35-44,Increase Sales,15 Days,Facebook,0.04,$500.00 ,6.32,Los Angeles,English,632,3392,4,Food,1/1/2022,Palate Paradise
546022,Women 35-44,Product Launch,15 Days,Facebook,0.14,$500.00 ,5.77,Miami,French,632,3392,7,Home,5/31/2022,Domestic Dream
704349,Women 45-60,Brand Awareness,15 Days,Pinterest,0.11,$500.00 ,1.360266677,Las Vegas,Spanish,371,2190,1,Food,7/22/2022,Gourmet Grove
249333,Men 45-60,Increase Sales,15 Days,Facebook,0.11,$500.00 ,2.45,New York,English,632,3393,2,Technology,4/25/2022,Code Crafters
520594,Women 45-60,Brand Awareness,15 Days,Instagram,0.08,$500.00 ,0.61,Miami,English,632,3393,2,Health,12/21/2022,Pulse Point
321039,Men 25-34,Increase Sales,15 Days,Instagram,0.03,$500.00 ,6.15,Miami,Spanish,633,3394,8,Technology,7/19/2022,Tech Titans
928350,Women 35-44,Brand Awareness,15 Days,Instagram,0.08,$500.00 ,1.71,Los Angeles,French,633,3394,3,Technology,3/2/2022,Tech Titans
890862,Women 35-44,Product Launch,15 Days,Facebook,0.05,$500.00 ,6.16,Miami,French,633,3395,2,Technology,4/8/2022,NexGen Nerds
636935,Men 35-44,Product Launch,15 Days,Twitter,0.14,$500.00 ,5.63,Miami,English,633,3395,9,Home,9/20/2022,Nest Neat
371283,Women 45-60,Market Expansion,15 Days,Facebook,0.08,$500.00 ,7.6,Austin,Spanish,633,3395,6,Health,5/26/2022,Well Wish
915037,Women 45-60,Brand Awareness,15 Days,Facebook,0.13,$500.00 ,4.93,Los Angeles,Spanish,633,3396,8,Health,6/21/2022,Wellness Waves
936048,Women 25-34,Market Expansion,15 Days,Facebook,0.12,$500.00 ,4.21,New York,French,633,3396,8,Fashion,2/23/2022,Glam Garments
263394,Women 35-44,Market Expansion,15 Days,Instagram,0.06,$500.00 ,5.73,Miami,English,634,3397,7,Fashion,10/31/2022,Chic Couture
887560,Women 18-24,Product Launch,15 Days,Pinterest,0.09,$500.00 ,1.251230846,Miami,Spanish,372,2193,1,Food,11/26/2022,Nosh Nirvana
466369,All Ages,Market Expansion,15 Days,Pinterest,0.04,$500.00 ,0.834749721,Miami,Spanish,372,2193,1,Home,8/14/2022,Cozy Corners
326266,Women 45-60,Product Launch,15 Days,Pinterest,0.02,$500.00 ,0.082223741,Austin,French,372,2193,1,Health,1/18/2022,Elixir Essence
921698,All Ages,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,3.33,Las Vegas,English,634,3398,2,Food,1/31/2022,Culinary Quest
843006,Women 45-60,Brand Awareness,15 Days,Pinterest,0.09,$500.00 ,0.781125542,Austin,French,372,2193,1,Health,12/5/2022,Well Wish
338173,Women 35-44,Market Expansion,15 Days,Instagram,0.12,$500.00 ,0.28,Las Vegas,English,634,3399,1,Home,7/18/2022,Furnish Fine
945336,Men 35-44,Product Launch,15 Days,Twitter,0.12,$500.00 ,6.12,Miami,French,634,3399,2,Health,6/25/2022,Fitness Front
541684,Women 35-44,Increase Sales,15 Days,Facebook,0.12,$500.00 ,3.31,Miami,English,635,3400,4,Health,8/20/2022,Pulse Point
586160,Women 18-24,Product Launch,15 Days,Facebook,0.12,$500.00 ,4.03,New York,English,635,3400,5,Home,1/1/2022,Living Luxe
621063,Men 45-60,Market Expansion,15 Days,Instagram,0.1,$500.00 ,3.06,Austin,French,635,3400,1,Fashion,4/14/2022,Style Sphere
525993,Men 45-60,Increase Sales,15 Days,Instagram,0.06,$500.00 ,3.02,Los Angeles,English,635,3401,6,Technology,9/9/2022,Cyber Circuit
369594,Men 35-44,Increase Sales,15 Days,Twitter,0.02,$500.00 ,1.23,Miami,Spanish,635,3401,4,Health,1/9/2022,Wellness Waves
891000,Men 25-34,Brand Awareness,15 Days,Pinterest,0.15,$500.00 ,0.001787473,Los Angeles,English,372,2196,1,Health,3/9/2022,Pulse Point
274808,Women 25-34,Market Expansion,15 Days,Instagram,0.08,$500.00 ,6.01,Miami,French,635,3402,7,Home,8/24/2022,Living Luxe
106611,Men 45-60,Brand Awareness,15 Days,Facebook,0.06,$500.00 ,3.26,New York,English,636,3402,9,Health,12/25/2022,Heal Hub
565996,Women 18-24,Brand Awareness,15 Days,Facebook,0.02,$500.00 ,6.06,Los Angeles,Spanish,636,3403,8,Health,12/31/2022,Well Wish
273204,Women 18-24,Increase Sales,15 Days,Instagram,0.02,$500.00 ,6.15,Austin,Spanish,636,3403,5,Food,8/5/2022,Culinary Quest
685765,Women 35-44,Increase Sales,15 Days,Pinterest,0.1,$500.00 ,0.550541572,Los Angeles,French,373,2197,1,Health,4/11/2022,Vigor Valley
747735,All Ages,Market Expansion,15 Days,Twitter,0.1,$500.00 ,5.73,Austin,English,636,3404,2,Fashion,1/16/2022,Glam Garments
779514,Men 35-44,Brand Awareness,15 Days,Twitter,0.14,$500.00 ,5.53,Austin,Spanish,636,3404,1,Food,12/1/2022,Gastronomy Guild
225414,Women 25-34,Market Expansion,15 Days,Facebook,0.03,$500.00 ,5.21,Austin,French,636,3405,7,Home,9/30/2022,Domestic Dream
847043,Men 25-34,Product Launch,15 Days,Facebook,0.14,$500.00 ,3.6,Los Angeles,Spanish,636,3405,8,Fashion,3/20/2022,Style Sphere
428848,Women 45-60,Market Expansion,15 Days,Facebook,0.05,$500.00 ,2.06,Las Vegas,Spanish,637,3405,1,Home,5/4/2022,Domestic Dream
679976,Women 18-24,Market Expansion,15 Days,Pinterest,0.07,$500.00 ,0.641702677,New York,French,374,2199,1,Fashion,8/23/2022,Style Sphere
888418,Women 18-24,Brand Awareness,15 Days,Facebook,0.05,$500.00 ,4.01,Las Vegas,French,637,3406,5,Fashion,3/9/2022,Fiber Fashion
570098,Women 45-60,Increase Sales,15 Days,Instagram,0.09,$500.00 ,7.97,Austin,French,637,3407,3,Home,2/17/2022,Homely Haven
813184,Women 18-24,Brand Awareness,15 Days,Instagram,0.09,$500.00 ,7.91,Austin,English,637,3407,2,Home,5/25/2022,Furnish Fine
255839,All Ages,Product Launch,15 Days,Instagram,0.07,$500.00 ,6.76,New York,English,637,3407,10,Fashion,11/14/2022,Style Sphere
939834,Women 35-44,Market Expansion,15 Days,Facebook,0.05,$500.00 ,6.53,Austin,English,637,3408,3,Fashion,4/10/2022,Fiber Fashion
424199,Men 45-60,Product Launch,15 Days,Instagram,0.02,$500.00 ,2.66,Miami,French,637,3408,3,Fashion,7/10/2022,Vogue Visions
881765,Men 35-44,Product Launch,15 Days,Pinterest,0.07,$500.00 ,0.859774338,Las Vegas,English,374,2201,1,Home,6/16/2022,Dwell Delight
609115,Men 45-60,Product Launch,15 Days,Instagram,0.13,$500.00 ,6.57,Las Vegas,Spanish,638,3409,9,Home,2/20/2022,Dwell Delight
454467,Women 45-60,Increase Sales,15 Days,Pinterest,0.13,$500.00 ,0.736438726,Austin,English,374,2201,1,Food,2/8/2022,Culinary Quest
969490,Women 25-34,Increase Sales,15 Days,Instagram,0.14,$500.00 ,3.77,Miami,French,638,3410,2,Technology,12/23/2022,Cyber Circuit
669100,Men 35-44,Product Launch,15 Days,Pinterest,0.11,$500.00 ,0.441505741,New York,Spanish,374,2201,1,Home,6/10/2022,Dwell Delight
684168,Men 35-44,Market Expansion,15 Days,Twitter,0.13,$500.00 ,0.94,Austin,French,638,3411,2,Fashion,6/28/2022,Mode Maven
301820,Men 35-44,Brand Awareness,15 Days,Twitter,0.13,$500.00 ,6.07,Las Vegas,Spanish,638,3411,8,Food,5/20/2022,Culinary Quest
593406,Women 25-34,Increase Sales,15 Days,Instagram,0.1,$500.00 ,5.68,Austin,English,639,3411,8,Health,6/13/2022,Elixir Essence
523102,Men 35-44,Product Launch,15 Days,Instagram,0.12,$500.00 ,6.54,Las Vegas,French,639,3412,9,Technology,4/24/2022,Tech Titans
469984,Women 45-60,Market Expansion,15 Days,Pinterest,0.07,$500.00 ,1.295917662,New York,Spanish,375,2202,1,Fashion,3/2/2022,Attire Artistry
987910,Men 25-34,Market Expansion,15 Days,Facebook,0.14,$500.00 ,6.17,Los Angeles,Spanish,639,3413,3,Food,7/26/2022,Palate Paradise
911803,Men 45-60,Market Expansion,15 Days,Pinterest,0.06,$500.00 ,0.972385114,Miami,French,375,2203,1,Fashion,12/16/2022,Trend Tailors
111226,Women 18-24,Brand Awareness,15 Days,Facebook,0.12,$500.00 ,7.65,Las Vegas,French,639,3413,1,Fashion,5/26/2022,Vogue Visions
166578,All Ages,Increase Sales,15 Days,Twitter,0.09,$500.00 ,1.85,Las Vegas,French,639,3414,4,Food,5/14/2022,Culinary Quest
864862,All Ages,Market Expansion,15 Days,Instagram,0.01,$500.00 ,5.14,Las Vegas,English,639,3414,5,Food,1/15/2022,Dine Divine
824842,Women 18-24,Product Launch,15 Days,Instagram,0.02,$500.00 ,2.63,Austin,Spanish,640,3414,1,Technology,10/19/2022,Cyber Circuit
149972,Women 25-34,Increase Sales,15 Days,Facebook,0.04,$500.00 ,4.02,Austin,English,640,3415,3,Food,9/22/2022,Palate Paradise
202453,Women 25-34,Increase Sales,15 Days,Pinterest,0.15,$500.00 ,1.319154806,Miami,French,375,2204,1,Technology,12/4/2022,Cyber Circuit
916015,Men 18-24,Increase Sales,15 Days,Pinterest,0.11,$500.00 ,1.034946657,Los Angeles,French,375,2205,1,Technology,8/22/2022,NexGen Nerds
515749,Men 35-44,Increase Sales,15 Days,Twitter,0.02,$500.00 ,4.74,Las Vegas,French,640,3416,6,Fashion,11/28/2022,Silk & Style
184831,Men 18-24,Increase Sales,15 Days,Pinterest,0.06,$500.00 ,0.967022696,New York,French,375,2205,1,Technology,12/17/2022,Quantum Quirks
954046,Women 18-24,Market Expansion,15 Days,Twitter,0.13,$500.00 ,5.92,Austin,French,640,3417,5,Home,5/18/2022,Decor Dreams
371142,Women 25-34,Brand Awareness,15 Days,Facebook,0.07,$500.00 ,3.56,Austin,Spanish,641,3417,4,Fashion,9/30/2022,Fiber Fashion
526376,Women 25-34,Product Launch,15 Days,Facebook,0.13,$500.00 ,5.75,Los Angeles,English,641,3418,9,Health,2/27/2022,Elixir Essence
224714,Women 25-34,Increase Sales,15 Days,Instagram,0.07,$500.00 ,7.09,Miami,French,641,3418,1,Home,9/14/2022,Domestic Dream
215930,Women 35-44,Market Expansion,15 Days,Twitter,0.02,$500.00 ,3.56,Austin,French,641,3418,8,Technology,4/20/2022,Giga Geeks
868300,Men 35-44,Brand Awareness,15 Days,Instagram,0.11,$500.00 ,2.15,New York,French,641,3419,3,Home,12/12/2022,Nest Neat
876257,Women 18-24,Brand Awareness,15 Days,Twitter,0.02,$500.00 ,1.15,Los Angeles,French,641,3419,8,Health,12/12/2022,Vital Vigor
102262,Men 45-60,Product Launch,15 Days,Instagram,0.06,$500.00 ,3.76,Miami,Spanish,641,3420,6,Health,5/13/2022,Wellness Waves
431466,Women 45-60,Brand Awareness,15 Days,Facebook,0.02,$500.00 ,0.27,Miami,French,641,3420,10,Health,2/9/2022,Vigor Valley
297776,Women 18-24,Brand Awareness,15 Days,Facebook,0.1,$500.00 ,2.14,Los Angeles,Spanish,642,3420,3,Fashion,3/24/2022,Vogue Visions
154765,All Ages,Product Launch,15 Days,Pinterest,0.05,$500.00 ,0.387881562,Miami,English,377,2208,1,Health,6/6/2022,Fitness Front
859189,Men 45-60,Brand Awareness,15 Days,Instagram,0.13,$500.00 ,5.52,Miami,Spanish,642,3421,7,Health,10/22/2022,Vital Vigor
539528,Men 18-24,Increase Sales,15 Days,Facebook,0.1,$500.00 ,3.76,Las Vegas,French,642,3421,7,Fashion,9/30/2022,Silk & Style
979977,Women 35-44,Increase Sales,15 Days,Pinterest,0.06,$500.00 ,1.070696109,Austin,French,377,2209,1,Technology,12/13/2022,Cyber Circuit
426850,Women 18-24,Product Launch,15 Days,Facebook,0.12,$500.00 ,0.43,Los Angeles,French,642,3422,2,Health,4/3/2022,Fitness Front
431443,Women 25-34,Brand Awareness,15 Days,Pinterest,0.05,$500.00 ,1.229781174,Austin,English,377,2210,1,Home,3/26/2022,Cozy Corners
576684,Women 35-44,Increase Sales,15 Days,Pinterest,0.08,$500.00 ,1.033159184,New York,Spanish,377,2210,1,Technology,10/24/2022,Pixel Pioneers
928277,Men 25-34,Product Launch,15 Days,Facebook,0.06,$500.00 ,1.26,Austin,French,643,3423,6,Food,1/2/2022,Palate Paradise
478051,Men 18-24,Brand Awareness,15 Days,Facebook,0.01,$500.00 ,1.88,Miami,Spanish,643,3424,7,Fashion,2/26/2022,Mode Maven
346576,Women 25-34,Market Expansion,15 Days,Twitter,0.09,$500.00 ,1.08,Las Vegas,French,643,3424,6,Fashion,3/7/2022,Fiber Fashion
975221,Women 18-24,Product Launch,15 Days,Facebook,0.08,$500.00 ,7.14,Las Vegas,Spanish,643,3425,8,Health,4/16/2022,Heal Hub
596927,Men 45-60,Brand Awareness,15 Days,Pinterest,0.07,$500.00 ,0.405756289,Miami,French,377,2211,1,Food,10/10/2022,Dine Divine
528204,Women 35-44,Increase Sales,15 Days,Pinterest,0.03,$500.00 ,0.305657821,New York,Spanish,377,2211,1,Fashion,5/6/2022,Glam Garments
689233,All Ages,Brand Awareness,15 Days,Instagram,0.04,$500.00 ,6.32,New York,French,643,3426,5,Health,8/10/2022,Vigor Valley
170142,Men 18-24,Market Expansion,15 Days,Facebook,0.04,$500.00 ,3.13,Las Vegas,Spanish,644,3426,5,Food,1/14/2022,Feast Flavors
287003,Men 25-34,Market Expansion,15 Days,Pinterest,0.08,$500.00 ,1.034946657,Los Angeles,French,378,2212,1,Health,7/18/2022,Well Wish
230035,Men 18-24,Brand Awareness,15 Days,Pinterest,0.13,$500.00 ,0.706051691,Los Angeles,Spanish,378,2212,1,Health,7/15/2022,Vital Vigor
